Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
201143P029041,"8:45am, 3rd April 2011",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P029041/,https://api.cyclestreets.net/v2/collisions.location?id=201143P029041,51.750218,-1.244232
201143P059041,"9:42am, 7th April 2011",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P059041/,https://api.cyclestreets.net/v2/collisions.location?id=201143P059041,51.749768,-1.24424
201143P133041,"12:05am, 7th April 2011",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P133041/,https://api.cyclestreets.net/v2/collisions.location?id=201143P133041,51.749856,-1.243949
201143P158021,"11:30pm, 18th February 2011",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P158021/,https://api.cyclestreets.net/v2/collisions.location?id=201143P158021,51.749857,-1.244094
201143P298051,"11:30pm, 26th May 2011",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P298051/,https://api.cyclestreets.net/v2/collisions.location?id=201143P298051,51.750494,-1.245242
201043P037080,"10:31am, 1st August 2010",slight,Pedestrian,2,1,https://www.cyclestreets.net/collisions/reports/201043P037080/,https://api.cyclestreets.net/v2/collisions.location?id=201043P037080,51.749768,-1.24424
201043P094110,"7:25am, 11th November 2010",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P094110/,https://api.cyclestreets.net/v2/collisions.location?id=201043P094110,51.749857,-1.244094
201043P218050,"10:34am, 20th May 2010",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P218050/,https://api.cyclestreets.net/v2/collisions.location?id=201043P218050,51.750036,-1.243946
201043P238100,"1:31pm, 22nd October 2010",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/201043P238100/,https://api.cyclestreets.net/v2/collisions.location?id=201043P238100,51.750122,-1.243365
201043P281040,"10:26pm, 29th April 2010",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P281040/,https://api.cyclestreets.net/v2/collisions.location?id=201043P281040,51.749856,-1.243949
201043P321020,"6:43pm, 25th February 2010",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P321020/,https://api.cyclestreets.net/v2/collisions.location?id=201043P321020,51.749769,-1.244385
200943P012069,"2:20pm, 1st June 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P012069/,https://api.cyclestreets.net/v2/collisions.location?id=200943P012069,51.749856,-1.243949
