Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
200643P213036,"8:14am, 16th March 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P213036/,https://api.cyclestreets.net/v2/collisions.location?id=200643P213036,51.749493,-1.243375
200643P215026,"6:35pm, 15th February 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P215026/,https://api.cyclestreets.net/v2/collisions.location?id=200643P215026,51.787037,-1.265364
200643P216056,"5:16pm, 19th May 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P216056/,https://api.cyclestreets.net/v2/collisions.location?id=200643P216056,51.752007,-1.256951
200643P216076,"12:05pm, 18th July 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P216076/,https://api.cyclestreets.net/v2/collisions.location?id=200643P216076,51.759982,-1.211323
200643P217106,"9:15pm, 14th October 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P217106/,https://api.cyclestreets.net/v2/collisions.location?id=200643P217106,51.735194,-1.21552
200643P223086,"11:33pm, 19th August 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P223086/,https://api.cyclestreets.net/v2/collisions.location?id=200643P223086,51.751053,-1.207278
200643P223106,"2:13pm, 13th October 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P223106/,https://api.cyclestreets.net/v2/collisions.location?id=200643P223106,51.774981,-1.264111
200643P226046,"10:00am, 24th April 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P226046/,https://api.cyclestreets.net/v2/collisions.location?id=200643P226046,51.752623,-1.26911
200643P226116,"8:51am, 16th November 2006",slight,"Pedestrian,Car occupant",2,1,https://www.cyclestreets.net/collisions/reports/200643P226116/,https://api.cyclestreets.net/v2/collisions.location?id=200643P226116,51.755294,-1.222851
200643P226126,"7:17am, 16th December 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P226126/,https://api.cyclestreets.net/v2/collisions.location?id=200643P226126,51.74482,-1.229838
200643P229126,"1:00pm, 16th December 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P229126/,https://api.cyclestreets.net/v2/collisions.location?id=200643P229126,51.754085,-1.25851
200643P241106,"4:30pm, 19th October 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P241106/,https://api.cyclestreets.net/v2/collisions.location?id=200643P241106,51.748774,-1.243387
200643P241116,"10:05am, 20th November 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P241116/,https://api.cyclestreets.net/v2/collisions.location?id=200643P241116,51.759368,-1.213652
200643P243116,"12:12am, 19th November 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P243116/,https://api.cyclestreets.net/v2/collisions.location?id=200643P243116,51.752093,-1.256225
200643P244066,"8:50am, 21st June 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P244066/,https://api.cyclestreets.net/v2/collisions.location?id=200643P244066,51.749769,-1.244385
200643P245096,"11:00am, 18th September 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P245096/,https://api.cyclestreets.net/v2/collisions.location?id=200643P245096,51.775374,-1.255263
200643P246026,"8:50am, 21st February 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P246026/,https://api.cyclestreets.net/v2/collisions.location?id=200643P246026,51.746827,-1.234294
